pid,_id,language_id,key,value
3240,minor_type_scaled_T31-C-5,nb,<ecological_characteristics>,"Boreal hei er ­dan­net ved­
av­sko­ging av ­fast­marks­skogs­mar­k og opp­rett­hol­del­se
av å­pen ­mar­k ­gjen­nom­ ryd­ding av kratt og trær
og ­som­mer­bei­te ­med ­mo­de­rat ­beite­trykk
. ­Se­ter­drift, ved­hogst, tjære­bren­ning, et­c, i ­se­ter­drif­ten, ­sam­t
tre­kull­pro­duk­sjon ­til ­gru­ver er år­sa­ken ­til av­sko­gin­gen.
Boreal hei kjenne­teg­ne­s av at ­beite­tryk­ket
­gjen­nom­gå­en­de var, og er, ­sva­ke­re enn i ­se­mi-­na­tur­lig eng, og ve­ge­ta­sjo­nen ­do­mi­ne­res av lyng­veks­ter i ­mot­set­ning
­til ­gras og ur­ter i eng. Inn­slag av ­skogsar­ter og ­no­e ­kul­tur­markstil­knyt­te­de ar­ter ­fore­kom­mer. In­ter­me­diær boreal
lyng­hei ­mang­ler s­vak­t kalk­rike el­ler ­mer kalkkre­ven­de ar­ter og pre­ges av ar­ter som ­fa­vo­ri­se­res av in­ter­me­diæ­re
­til s­vak­t ­tørkeustat­te ­for­hold. ­Gjen­gro­ing ­med ø­ken­de ­busk- og tre­dek­ning ved­ opp­hør av spred­t ut­marks­bei­te.
­Vans­ke­li­ge ­over­gangs­for­mer ­mot ­kyst­lyng­hei, som ­ka­rak­te­ri­se­res av lyng­bren­ning, og ­fjell­hei, som ­lig­ger over
­kli­ma­tisk ­skog­gren­se og ­ka­rak­te­ri­se­res av ­fjel­lar­ter. ­Gjen­g­ro­en­de ­se­mi-­na­tur­lig eng har som re­gel ­ty­de­li­ge­re inn­slag
av ­kul­tur­markstil­knyt­te­de ­gras og ur­ter
."
3241,minor_type_scaled_T31-C-5,nb,<name>,In­ter­me­diær boreal lyng­hei
3242,minor_type_scaled_T31-C-5,nb,<physiognomy>,"Boreal hei er åp­ne hei­prege­te, ­først
og frem­st d­verg­busk­do­mi­ner­te ­na­tur­sys­te­mer u­ten
­do­mi­ne­ren­de tre­sjik­t
."
3243,minor_type_scaled_T31-C-6,nb,<ecological_characteristics>,"Boreal hei er ­dan­net ved­
av­sko­ging av ­fast­marks­skogs­mar­k og opp­rett­hol­del­se
av å­pen ­mar­k ­gjen­nom­ ryd­ding av kratt og trær og
­som­mer­bei­te ­med ­mo­de­rat ­beite­trykk
. ­Se­ter­drift,
ved­hogst, tjære­bren­ning, et­c, i ­se­ter­drif­ten,
­sam­t tre­kull­pro­duk­sjon ­til ­gru­ver er år­sa­ken ­til av­sko­gin­gen.
Boreal hei kjenne­teg­ne­s av at ­beite­tryk­ket
­gjen­nom­gå­en­de var, og er, ­sva­ke­re enn i ­se­mi-­na­tur­lig eng, og ve­ge­ta­sjo­nen ­do­mi­ne­res av lyng­veks­ter i ­mot­set­ning
­til ­gras og ur­ter i eng. Inn­slag av ­skogsar­ter og ­no­e ­kul­tur­markstil­knyt­te­de ar­ter ­fore­kom­mer. In­ter­me­diær boreal
l­av­hei ­mang­ler s­vak­t ­til sterk­t kalkkre­ven­de ar­ter og ­ka­rak­te­ri­se­res av ­tørke­to­le­ran­te ar­ter ­med inn­slag av lav.
­Gjen­gro­ing ­med ø­ken­de ­busk- og tre­dek­ning ved­ opp­hør av spred­t ut­marks­bei­te. ­Vans­ke­li­ge ­over­gangs­for­mer ­mot
­kyst­lyng­hei, som ­ka­rak­te­ri­se­res av lyng­bren­ning, og ­fjell­hei, som ­lig­ger over ­kli­ma­tisk ­skog­gren­se og ­ka­rak­te­ri­se­res
av ­fjel­lar­ter. ­Gjen­g­ro­en­de ­se­mi-­na­tur­lig eng har som re­gel ­ty­de­li­ge­re inn­slag av ­kul­tur­markstil­knyt­te­de ­gras og
ur­ter
."
3244,minor_type_scaled_T31-C-6,nb,<name>,In­ter­me­diær boreal l­av­hei
3245,minor_type_scaled_T31-C-6,nb,<physiognomy>,"Boreal hei er åp­ne hei­prege­te, ­først
og frem­st d­verg­busk­do­mi­ner­te ­na­tur­sys­te­mer u­ten
­do­mi­ne­ren­de tre­sjik­t
."
3246,minor_type_scaled_T31-C-7,nb,<ecological_characteristics>,"Boreal hei er ­dan­net ved­ av­sko­ging av ­fast­marks­skogs­mar­k og opp­rett­hol­del­se av
å­pen ­mar­k ­gjen­nom­ ryd­ding av kratt og trær og ­som­mer­bei­te ­med ­mo­de­rat ­beite­trykk
. ­Se­ter­drift, ved­hogst,
tjære­bren­ning, et­c, i ­se­ter­drif­ten, ­sam­t tre­kull­pro­duk­sjon ­til ­gru­ver er år­sa­ken ­til av­sko­gin­gen.
Boreal
hei kjenne­teg­ne­s av at ­beite­tryk­ket ­gjen­nom­gå­en­de var, og er, ­sva­ke­re enn i ­se­mi-­na­tur­lig eng, og ve­ge­ta­sjo­nen
­do­mi­ne­res av lyng­veks­ter i ­mot­set­ning ­til ­gras og ur­ter i eng. Inn­slag av ­skogsar­ter og ­no­e ­kul­tur­markstil­knyt­te­de
ar­ter ­fore­kom­mer. S­vak­t kalk­rik boreal frisk hei ­mang­ler sterk­t kalkkre­ven­de ar­ter og ­ka­rak­te­ri­se­res av ar­ter
­til­knyt­tet frisk ­mar­k. ­Tørke­to­le­ran­te ar­ter og lav har ­mindre ­be­tyd­ning. ­Gjen­gro­ing ­med ø­ken­de ­busk- og
tre­dek­ning ved­ opp­hør av spred­t ut­marks­bei­te. ­Vans­ke­li­ge ­over­gangs­for­mer ­mot ­kyst­lyng­hei, som ­ka­rak­te­ri­se­res av
lyng­bren­ning, og ­fjell­hei, som ­lig­ger over ­kli­ma­tisk ­skog­gren­se og ­ka­rak­te­ri­se­res av ­fjel­lar­ter. ­Gjen­g­ro­en­de ­se­mi-
­na­tur­lig eng har som re­gel ­ty­de­li­ge­re inn­slag av ­kul­tur­markstil­knyt­te­de ­gras og ur­ter
."
3247,minor_type_scaled_T31-C-7,nb,<name>,Svak­t kalk­rik boreal frisk hei
3248,minor_type_scaled_T31-C-7,nb,<physiognomy>,"Boreal hei er åp­ne hei- el­ler s­vak­t eng­prege­te, ­først og frem­st d­verg­busk­do­mi­ner­te ­na­tur­sys­te­mer
u­ten ­do­mi­ne­ren­de tre­sjik­t
."
3249,minor_type_scaled_T31-C-8,nb,<ecological_characteristics>,"Boreal hei er ­dan­net ved­
av­sko­ging av ­fast­marks­skogs­mar­k og opp­rett­hol­del­se
av å­pen ­mar­k ­gjen­nom­ ryd­ding av kratt og trær
og ­som­mer­bei­te ­med ­mo­de­rat ­beite­trykk
. ­Se­ter­drift, ved­hogst, tjære­bren­ning, et­c, i ­se­ter­drif­ten, ­sam­t
tre­kull­pro­duk­sjon ­til ­gru­ver er år­sa­ken ­til av­sko­gin­gen.
Boreal hei kjenne­teg­ne­s av at ­beite­tryk­ket
­gjen­nom­gå­en­de var, og er, ­sva­ke­re enn i ­se­mi-­na­tur­lig eng, og ve­ge­ta­sjo­nen ­do­mi­ne­res av lyng­veks­ter i ­mot­set­ning
­til ­gras og ur­ter i eng. Inn­slag av ­skogsar­ter og ­no­e ­kul­tur­markstil­knyt­te­de ar­ter ­fore­kom­mer. S­vak­t kalk­rik
boreal lyng­hei ­mang­ler sterk­t kalkkre­ven­de ar­ter og pre­ges av ar­ter som ­fa­vo­ri­se­res av in­ter­me­diæ­re ­til s­vak­t
­tørkeustat­te ­for­hold. ­Gjen­gro­ing ­med ø­ken­de ­busk- og tre­dek­ning ved­ opp­hør av spred­t ut­marks­bei­te. ­Vans­ke­li­ge
­over­gangs­for­mer ­mot ­kyst­lyng­hei, som ­ka­rak­te­ri­se­res av lyng­bren­ning, og ­fjell­hei, som ­lig­ger over ­kli­ma­tisk
­skog­gren­se og ­ka­rak­te­ri­se­res av ­fjel­lar­ter. ­Gjen­g­ro­en­de ­se­mi-­na­tur­lig eng har som re­gel ­ty­de­li­ge­re inn­slag av
­kul­tur­markstil­knyt­te­de ­gras og ur­ter
."
3250,minor_type_scaled_T31-C-8,nb,<name>,Svak­t kalk­rik boreal lyng­hei
3251,minor_type_scaled_T31-C-8,nb,<physiognomy>,"Boreal hei er åp­ne hei- el­ler s­vak­t
eng­prege­te, ­først og frem­st d­verg­busk­do­mi­ner­te
­na­tur­sys­te­mer u­ten ­do­mi­ne­ren­de tre­sjik­t
."
3252,minor_type_scaled_T31-C-9,nb,<ecological_characteristics>,"Boreal hei er ­dan­net ved­ av­sko­ging av ­fast­marks­skogs­mar­k og opp­rett­hol­del­se av
å­pen ­mar­k ­gjen­nom­ ryd­ding av kratt og trær og ­som­mer­bei­te ­med ­mo­de­rat ­beite­trykk
. ­Se­ter­drift, ved­hogst,
tjære­bren­ning, et­c, i ­se­ter­drif­ten, ­sam­t tre­kull­pro­duk­sjon ­til ­gru­ver er år­sa­ken ­til av­sko­gin­gen.
Boreal
hei kjenne­teg­ne­s av at ­beite­tryk­ket ­gjen­nom­gå­en­de var, og er, ­sva­ke­re enn i ­se­mi-­na­tur­lig eng, og ve­ge­ta­sjo­nen
­do­mi­ne­res av lyng­veks­ter i ­mot­set­ning ­til ­gras og ur­ter i eng. Inn­slag av ­skogsar­ter og ­no­e ­kul­tur­markstil­knyt­te­de
ar­ter ­fore­kom­mer. S­vak­t kalk­rik boreal l­av­hei ­mang­ler sterk­t kalkkre­ven­de ar­ter og ­ka­rak­te­ri­se­res av ­tørke­to­le­ran­te
ar­ter ­med inn­slag av lav. ­Gjen­gro­ing ­med ø­ken­de ­busk- og tre­dek­ning ved­ opp­hør av spred­t ut­marks­bei­te.
­Vans­ke­li­ge ­over­gangs­for­mer ­mot ­kyst­lyng­hei, som ­ka­rak­te­ri­se­res av lyng­bren­ning, og ­fjell­hei, som ­lig­ger over
­kli­ma­tisk ­skog­gren­se og ­ka­rak­te­ri­se­res av ­fjel­lar­ter. ­Gjen­g­ro­en­de ­se­mi-­na­tur­lig eng har som re­gel ­ty­de­li­ge­re inn­slag
av ­kul­tur­markstil­knyt­te­de ­gras og ur­ter
."
3253,minor_type_scaled_T31-C-9,nb,<name>,Svak­t kalk­rik boreal l­av­hei
3254,minor_type_scaled_T31-C-9,nb,<physiognomy>,"Boreal hei er åp­ne hei- el­ler s­vak­t eng­prege­te, ­først og frem­st d­verg­busk­do­mi­ner­te ­na­tur­sys­te­mer
u­ten ­do­mi­ne­ren­de tre­sjik­t
."
3255,minor_type_scaled_T32-C-1,nb,<ecological_characteristics>,"Arts­sam­men­set­ning ­med få og ­li­te kalkkre­ven­de ar­ter på frisk ­til ­fuk­tig,
u­gjøds­let og of­te hu­mus­rik ­mar­k. ­Fore­kom­mer i ut­mar­k på kalk­fat­tig ­berg­grunn i ­grunn˛ells­om­rå­der
­med ­tyn­t ­løs­masse­dek­ke. Blå­topp ­do­mi­ne­rer ­ty­pisk på Ag­der og i Ro­ga­land, ­der ­ty­pen nå ­først og
frem­st ­fore­kom­mer som ­gjen­gro­ings­sta­di­er et­ter opp­hør av ut­marksslåt­t ­før ­midt­en av 1900-tal­let, og
s­ter­k ­re­duk­sjon i ut­marks­bei­tet ­fram ­til i ­dag. Stor­f­ryt­le-­do­mi­ner­te ‚en­ger™ på Vest­lan­det kan ogs­å ­væ­re
­gjen­gro­ings­sta­di­er av T32-C-1.­Finn­skjeg­g og s­my­le kan ­do­mi­ne­re i T32-C-1 i andre lands­de­ler. ­Ty­pen
­skil­les ­fra in­ter­me­diæ­re en­ger ved­ ­fra­vær av ­no­e ­mer kalkkre­ven­de ar­ter som f.eks. ­skogstor­ke

­nebb,
­lege­ve­ro­ni­ka, eng˜ol og rød­s­vin­gel, og ­fra ­fast­marks­skogs­mar­k (T4) ved­ ­man­gel på ar­ter som røss­lyng og
skrub­bær. ­Dis­se kan i­mid­ler­tid vandre inn i ­lø­pet av ­gjen­gro­ings­for­lø­pet."
3256,minor_type_scaled_T32-C-1,nb,<name>,Kalk­fat­tig eng ­med ­mindre hevd­preg
3257,minor_type_scaled_T32-C-1,nb,<physiognomy>,"Arts­fat­ti­ge en­ger ­med ­tett ­gras­dek­ke,
­med få ur­ter. ­Fore­kom­mer som ­kant­so­ner ­til en­ger,
som åp­ne el­ler tre­sat­te en­ger/ hage­mar­ker og i
ut­mar­k. ­Do­mi­nans av en­kelt­gras­ar­ter og tu­et ­mar­k
er ­ty­pisk ­for ­gjen­gro­ings­sta­di­er."
3258,minor_type_scaled_T32-C-10,nb,<ecological_characteristics>,"Fore­kom­mer på kalk­rik ­mar­k ­med ­kilde­vanns­på­virk­ning, oftest i hel­len­de
­ter­reng. Arts­sam­men­set­ning ­med ­både in­di˙e­ren­te og kalkkre­ven­de ur­ter og ­gras, ­do­mi­ner­t av
­fuk­tig­hets­kre­ven­de og ­no­en s­vak­t ­ni­tro­gen­to­le­ran­te ar­ter som of­te ø­ker i ­første ­del av ­gjen­gro­ings­-
­for­lø­pet. ­Bunn­sjik­t ­med ­fuk­tig­hets­kre­ven­de ­mo­ser. Oftest ­beite­mar­k, ­men ­slåtte­marks­ut­for­min­ger ˜n­nes
ogs­å. ­Fore­kom­mer ­både i ­kan­ten av inn­mar­k og i ut­mar­k. Nå ­for ­det ­mes­te i ­gjen­gro­ing. ­Gjen­gro­in­gen
of­te rask, ­ka­rak­te­ri­ser­t ved­ ø­ken­de ­strø­dek­ning. ­Gjen­gro­ings­ut­for­min­ger kan ­væ­re ­vans­ke­li­ge å plas­se­re
lang­s LK­M. ­Skil­les ­fra sterk­t kalk­rike en­ger ved­ ­fra­vær av s­vær­t kalkkre­ven­de ar­ter, ­fra fris­ke og tør­re
en­ger ved­ ­fore­komst av ­fuk­tig­hets­kre­ven­de høg­stau­der og ­fra­vær av ut­tør­king­s­to­le­ran­te ar­ter, ­fra en­ger
­med ­sva­ke­re hev­d ved­ inn­slag av ­skog- og hei-ar­ter."
3259,minor_type_scaled_T32-C-10,nb,<name>,Kalk­rik høg­stau­de-eng ­med klar­t hevd­preg el­ler s­vak­t preg av ­gjøds­ling
3260,minor_type_scaled_T32-C-10,nb,<physiognomy>,"Oftest åp­ne en­ger ­do­mi­ner­t ­del­s av
høy

­voks­te ur­ter og ­gras (høg­stau­de-eng), i­blan­t ­med
spred

­te ­bus­ker (of­te ore- og vier-ar­ter), ev­t. ogs­å trær.
­Gjen­gro­ings­sta­di­er ­med ­bus­ker, ­sær­lig ore- og vier-ar­ter, og/el­ler ­mer el­ler ­mindre ­tett tre­sjik­t."
3261,minor_type_scaled_T32-C-11,nb,<ecological_characteristics>,"Arts­sam­men­set­ning ­med få og ­li­te
kalkkre­ven­de ar­ter på ­tørke­ut­satt, of­te sand- og ­grus­hol­dig
­mar­k på kalk­fat­tig ­berg­grunn. Of­te ­med inn­slag av lyng, ei­ner
og borea­le tre­slag. ­Fore­kom­mer som hage­mar­k, å­ker­hol­mer
og andre ­kant­so­ner ­mot inn­mar­k, og på andre ­grunn­lend­te
og ­tørke­ut­sat­te ste­der som ­gjø­re­s ­gjen­stand ­for spo­ra­disk
­bruk og ­fra ­tid ­til an­nen ryd­de­s ­for ­bus­ker og trær. ­Skil­les ­fra
in­ter­me­diæ­re tør­ren­ger ved­ ­fra­vær av ­no­e ­mer kalkkre­ven­de
ar­ter som ­for ­ek­sem­pel ­gu­l­aks, ˜r­kantpe­ri­kum, hår­sve­ve og ti­ril­tun­ge."
3262,minor_type_scaled_T32-C-11,nb,<name>,Kalk­fat­tig tør­reng ­med ­mindre hevd­preg
3263,minor_type_scaled_T32-C-11,nb,<physiognomy>,"Of­te tre­sat­te en­ger, el­ler åp­ne en­ger i ­kant­so­ner
­mot inn­mar­k. Lav­voks­t ve­ge­ta­sjon, i­blan­t ­med en­kelt­e
høy­voks­te ar­ter. Pre­get av ­tør­ke-tå­len­de ­gram­i­ni­der; få ur­ter.
­Bunn­sjik­t ­med va­ri­e­ren­de ­dek­ning av ­tørke­tå­len­de ­mo­ser og
lav."
3264,minor_type_scaled_T32-C-12,nb,<ecological_characteristics>,"Fore­kom­mer på kalk­fat­tig ­berg­grunn og ­løs­masse­ryg­ger, ­ty­pisk på ­lett­d­re­ner­t
og ­der­med ­tørke­ut­satt, sand­hol­dig jord, f.eks. i øv­re ­de­ler av kalk­fat­ti­ge en­ger i hel­len­de ­ter­reng. Har
of­te ­vær­t ­be­nyt­tet som ­beite­mar­k, ­sjeld­ne­re ­slåtte­mar­k, i lang ­tid. Arts­sam­men­set­ning ­med få og ­li­te
kalkkre­ven­de ar­ter. ­Finn­skjeg­g og ­sauesvin­gel kan ­do­mi­ne­re; ­do­mi­nans av ˜nnskjeg­g kan ­skyl­des
(­tid­li­ge­re) over­bei­te. ­Skil­les ­fra in­ter­me­diæ­re tør­ren­ger ved­ ­fra­vær av ­no­e ­mer kalkkre­ven­de ar­ter som ­for
­ek­sem­pel ­gu­l­aks, ˜r­kantpe­ri­kum, hår­sve­ve og ti­ril­tun­ge."
3265,minor_type_scaled_T32-C-12,nb,<name>,Kalk­fat­tig tør­reng ­med klar­t hevd­preg
3266,minor_type_scaled_T32-C-12,nb,<physiognomy>,"Oftest åp­ne, e­ven­tu­el­t spred­t
tre­sat­te en­ger i ut­mar­k og ­kant­so­ner ­til inn­mar­k.
­Gjen­nom­gå­en­de arts­fat­tig, lav­voks­t eng ­do­mi­ner­t
av ­gram­i­ni­der; få ur­ter. ­Bunn­sjik­t ­med ­tørke­tå­len­de
­mo­ser og lav. ­Gjen­gro­ing­sta­di­er ­ty­pisk ­ka­rak­te­ri­ser­t
ved­ tue­dan­nen­de ­gras (f.eks. ­sølv­bun­ke), et­ter hver­t
­kom­mer ei­ner og borea­le tre­slag inn."
3267,minor_type_scaled_T32-C-13,nb,<ecological_characteristics>,"Arts­sam­men­set­ning ­med ­li­te ­krav­ful­l­e ar­ter på ­tørke­ut­satt, ­grunn­lend­t
­mar­k og på sand- og ­gru­s­av­set­nin­ger. ­Fore­kom­mer som hage­mar­k, å­ker­hol­mer og andre ­kant­so­ner ­mot
inn­mar­k, og på andre ­grunn­lend­te og ­tørke­ut­sat­te ste­der som ­gjø­re­s ­gjen­stand ­for spo­ra­disk ­bruk og ­fra
­tid ­til an­nen ryd­de­s ­for ­bus­ker og trær. Spred­te ­fore­koms­ter av lyng­ar­ter og andre ­skogsar­ter (kar­plan­ter
og ­mo­ser) in­di­ke­rer la­ve­re hevd­preg og/el­ler re­du­ser­t ­bruk. ­Mid­del­s kalkkre­ven­de ar­ter som rød­s­vin­gel,
en­grapp, ti­ril­tun­ge, hår­sve­ve og ˜r­kantpe­ri­kum ­skil­ler ­ty­pen ­fra kalk­fat­ti­ge ­ty­per."
3268,minor_type_scaled_T32-C-13,nb,<name>,In­ter­me­diær tør­reng ­med ­mindre hevd­preg
3269,minor_type_scaled_T32-C-13,nb,<physiognomy>,"Of­te tre­sat­te en­ger, el­ler åp­ne
en­ger i ­kant­so­ner ­mot inn­mar­k. Of­te re­la­tiv­t
lav­voks­t ve­ge­ta­sjon, ­men en­kelt­e høy­voks­te ar­ter
­fore­kom­mer. Pre­get av ­tørke­tå­len­de ­gram­i­ni­der
og ur­ter; inn­slag av ­skogsar­ter. Sted­vis vel­ut­vik­let
­bunn­sjik­t ­med ­tørke­tå­len­de ­mo­ser og lav."
3270,minor_type_scaled_T32-C-14,nb,<ecological_characteristics>,"Arts­sam­men­set­nin­gen en blan­ding av ­li­te og ­no­e ­mer kalkkre­ven­de ar­ter
­sam­t ­no­e ­mer ­ni­tro­gen­to­le­ran­te sted­egne ar­ter. ­Fore­kom­mer på ­tørke­ut­satt, ­grunn­lend­t ­mar­k og på
sand- og ­gru­s­av­set­nin­ger. Har of­te ­vær­t ­be­nyt­tet som ­beite­mar­k, ­sjeld­ne­re ­slåtte­mar­k, i lang ­tid. ­Litt
kalkkre­ven­de ar­ter som f.eks. rød­s­vin­gel, en­grapp, ti­ril­tun­ge, hår­sve­ve og ˜r­kantpe­ri­kum ­skil­ler ­den­ne
­kart­leg­gings­en­he­ten ­fra ­til­sva­ren­de kalk­fat­tig en­het T32-C-12. ­Stør­re ­do­mi­nans av en­kelt­ar­ter (of­te ­gras)
in­di­ke­rer ster­ke­re preg av ­gjøds­ling."
3271,minor_type_scaled_T32-C-14,nb,<name>,In­ter­me­diær tør­reng ­med klar­t hevd­preg el­ler s­vak­t preg av ­gjøds­ling
3272,minor_type_scaled_T32-C-14,nb,<physiognomy>,"Oftest åp­ne, e­ven­tu­el­t spred­t tre­sat­te
en­ger (lau­ven­ger)og ­kant­so­ner ­til inn­mar­k. ­Mid­del­s
høyt ­til lav­voks­t ­felt­sjik­t ­med ­tørke­tå­len­de ­gras og
ur­ter. Sted­vis vel­ut­vik­let ­bunn­sjik­t ­med ­tør­ke

tå­len­de
­mo­ser og lav. ­Gjen­gro­ing­sta­di­er ­ty­pisk ­ka­rak­te­ri­ser­t ved­ tue­dan­nen­de ­gras (f.eks. ­sølv­bun­ke), et­ter hver­t
­kom­mer ei­ner og borea­le tre­slag inn."
3273,minor_type_scaled_T32-C-15,nb,<ecological_characteristics>,"På s­vak­t kalk­rik ­berg­grunn, ­sær­lig i ­om­rå­der ­med ­li­te ­ned­bør; of­te ­sør­vend­t
og på ­grun­t og veld­re­ner­t jords­monn, ogs­å på kon­vek­se/­fram­stik­ken­de ­par­ti­er i fris­ke en­ger. In­di˙e

ren­te
­til ­litt kalkkre­ven­de ar­ter, ­no­en ­tørke­to­le­ran­te ur­ter og ­gras, inn­slag av ­skogsar­ter. ­Fore­kom

­mer ­både
lang­s ­kan­ten av inn­mar­k og i ut­mar­k. Sto­re ­area­ler er i ­gjen­gro­ing, kjenne­teg­net ved­ øk­te ­strømeng­der,
la­ve­re ­mo­se­dek­ning, ­mer høy­voks­t ve­ge­ta­sjon og ­end­ring i arts­mang­fol­det. U­ten ­gjøds

­lings­preg. ­Skil­les
­fra sterk­t kalk­rike en­ger ved­ ­fra­vær av s­vær­t kalkkre­ven­de ar­ter, ­fra en­ger ­med klar­t hevd­preg ved­ ­mindre
inn­slag av ­ty­pis­ke ar­ter ­for ­se­mi-­na­tur­li­ge en­ger og fær­re ­ni­tro­gen

els­ken

­de ar­ter, og ­fra fris­ke og ­fuk­ti­ge
en­ger ved­ ­fra­vær av ­fuk­tig­hets­kre­ven­de/ut­tør­kings­føl­som­me ar­ter."
3274,minor_type_scaled_T32-C-15,nb,<name>,Svak­t kalk­rik tør­reng ­med ­mindre hevd­preg
3275,minor_type_scaled_T32-C-15,nb,<physiognomy>,"Of­te tre­sat­te en­ger (hage­mar­ker) el­ler
­kant­om­rå­der ­mot inn­mar­k, i ak­tiv ­bruk ­do­mi­ner­t
av lav­voks­te ur­ter og ­gras. E­ven­tu­el­le ­bus­ker er
ei­ner el­ler ro­ser. Of­te g­lis­sen­t ­felt­sjik­t, ­gjer­ne ­litt
na­ken jord. Va­ri­e­ren­de ­dek­ning av ­mo­ser og lav i
­bunn­sjik­tet. ­Gjen­gro­ings­sta­di­er ­med ­bus­ker, ­sær­lig
ei­ner, og/el­ler trær."
3276,minor_type_scaled_T32-C-16,nb,<ecological_characteristics>,"På s­vak­t kalk­rik ­berg­grunn, ­for­trinns­vis i tør­t ­kli­ma; of­te på ­grun­t og vel-
d­re­ner­t jords­monn el­ler kon­vek­se/­fram­stik­ken­de ­par­ti­er i fris­ke en­ger. ­Med blan­ding av in­di˙e­ren­te og
s­vak­t kalkkre­ven­de, ­tørke­to­le­ran­te ur­ter og ­gras. En­he­ten in­klu­de­rer s­vak­t ­gjøds­lings­prege­te en­ger ­med
­ni­tro­gen­to­le­ran­te ar­ter. Van­lig­vis ­beite­mar­k, of­te i ­gjen­gro­ing. ­Da ø­ker ­strømeng­den, og ve­ge­ta­sjo­nen
b­lir høy­voks­t og ­mo­se­dek­nin­gen ­av­ta­r. Ut­mar­k og ­kant­so­ner lang­s inn­mar­k."
3277,minor_type_scaled_T32-C-16,nb,<name>,Svak­t kalk­rik tør­reng ­med klar­t hevd­preg el­ler s­vak­t preg av ­gjøds­ling
3278,minor_type_scaled_T32-C-16,nb,<physiognomy>,"Oftest åp­ne en­ger; i ak­tiv ­bruk
­do­mi­ner­t av lav­voks­te ur­ter og ­gras, i

blan­t ­med
spred­te ­bus­ker (­sær­lig ei­ner og ro­ser) el­ler trær
(hage­mar­k/lau­veng). Of­te g­lis­sen­t ­felt­sjik­t. ­Bunn

­sjikts­dek­ning va­ri­e­rer; ­med ­mo­ser, lav og ­litt na­ken
jord. ­Gjen­gro­ings­sta­di­er ­med ­bus­ker, ­sær­lig ei­ner, og/el­ler trær."
3279,minor_type_scaled_T32-C-17,nb,<ecological_characteristics>,"Arts­sam­men­set­ning ­med s­vær­t kalkkre­ven­de og ­tørke­to­le­ran­te ur­ter, ­gras,
­mo­ser og lav. På kalk­rik ­berg­grunn, ­først og frem­st i ­om­rå­der ­med ­li­te ­ned­bør; of­te ­sør­vend­t og på ­grun­t
og veld­re­ner­t jords­monn. Of­te som flek­ker på ­grunn­lend­te, kon­vek­se ­par­ti­er i hage­mar­k el­ler fris­ke,
­se­mi-­na­tur­li­ge en­ger. ­Fram­stik­ken­de kalkk­nau­ser van­lig. ­Sva­ke­re hevd­preg ­skil­ler ­ty­pen ­fra T32-C-18.
­Fore­kom­mer oftest som ­beite­be­tin-ge­te ut­mark­sen­ger, ­med ­ty­de­lig inn­slag av ­skogsar­ter og/el­ler ar­ter ­fra
an­nen ­na­tur­lig å­pen ­mar­k. Of­te ­med spred­t tre­set­ting (hage­mar­ker el­ler lau­ven­ger). ­For ­det ­mes­te nå i
­gjen­gro­ing et­ter opp­hør av ut­marksslåt­t el­ler ­bei­te ­for ­no­en ti­år ­til­ba­ke. Høyt arts­mang­fold av kar­plan­ter,
s­opp og insek­ter."
